dataset,filename,severity,spatial_score,method,psnr,ssim
LSUI,4059.jpg,Mild,5.378448009490967,Uniform guide,19.504600524902344,0.8614019751548767
LSUI,4060.jpg,Severe,8.881986618041992,Uniform guide,24.466514587402344,0.8991416096687317
LSUI,4053.jpg,Severe,9.078924179077148,PROTEUS,32.14649200439453,0.8673698306083679
LSUI,4054.jpg,Mild,3.721860885620117,PROTEUS,29.87188720703125,0.939551055431366
LSUI,4055.jpg,Moderate,7.636536598205566,PROTEUS,30.76490592956543,0.8995687365531921
LSUI,4056.jpg,Moderate,7.737483978271484,PROTEUS,21.67950439453125,0.9319548606872559
LSUI,4057.jpg,Moderate,6.967933654785156,PROTEUS,30.68618392944336,0.9208448529243469
LSUI,4058.jpg,Mild,5.898067474365234,PROTEUS,30.119834899902344,0.935472309589386
LSUI,4059.jpg,Mild,5.378448009490967,PROTEUS,28.113574981689453,0.9224225878715515
LSUI,4060.jpg,Severe,8.881986618041992,PROTEUS,23.91185760498047,0.8991522789001465
LSUI,4061.jpg,Moderate,6.848423480987549,Input,17.71882438659668,0.7984864115715027
LSUI,4062.jpg,Mild,2.7296559810638428,Input,16.8834228515625,0.7987834811210632
LSUI,4063.jpg,Moderate,7.768253803253174,Input,23.515586853027344,0.8428617119789124
LSUI,4064.jpg,Severe,8.105140686035156,Input,18.53118133544922,0.7959449887275696
LSUI,4065.jpg,Moderate,7.487331390380859,Input,22.589942932128906,0.8514273762702942
LSUI,4066.jpg,Severe,8.075384140014648,Input,21.534893035888672,0.8297421932220459
LSUI,4067.jpg,Mild,5.318682670593262,Input,19.250045776367188,0.8098152279853821
LSUI,4068.jpg,Moderate,6.202587604522705,Input,17.58846092224121,0.8497020602226257
LSUI,4061.jpg,Moderate,6.848423480987549,WWE-UIE,29.642087936401367,0.9384943842887878
LSUI,4062.jpg,Mild,2.7296559810638428,WWE-UIE,26.059682846069336,0.9123638272285461
LSUI,4063.jpg,Moderate,7.768253803253174,WWE-UIE,30.393787384033203,0.9136653542518616
LSUI,4064.jpg,Severe,8.105140686035156,WWE-UIE,30.212615966796875,0.938090980052948
LSUI,4065.jpg,Moderate,7.487331390380859,WWE-UIE,30.163877487182617,0.9107534289360046
LSUI,4066.jpg,Severe,8.075384140014648,WWE-UIE,27.837249755859375,0.8793736100196838
LSUI,4067.jpg,Mild,5.318682670593262,WWE-UIE,25.338733673095703,0.9052823185920715
LSUI,4068.jpg,Moderate,6.202587604522705,WWE-UIE,25.7120361328125,0.9321925044059753
LSUI,4061.jpg,Moderate,6.848423480987549,Uniform guide,28.704090118408203,0.9403373599052429
LSUI,4062.jpg,Mild,2.7296559810638428,Uniform guide,28.668991088867188,0.9132577776908875
LSUI,4063.jpg,Moderate,7.768253803253174,Uniform guide,25.64051055908203,0.9118752479553223
LSUI,4064.jpg,Severe,8.105140686035156,Uniform guide,24.401203155517578,0.9198055267333984
LSUI,4065.jpg,Moderate,7.487331390380859,Uniform guide,25.0242919921875,0.876437246799469
LSUI,4066.jpg,Severe,8.075384140014648,Uniform guide,26.738279342651367,0.8743537068367004
LSUI,4067.jpg,Mild,5.318682670593262,Uniform guide,31.430084228515625,0.9450737833976746
LSUI,4068.jpg,Moderate,6.202587604522705,Uniform guide,20.437088012695312,0.8632823824882507
LSUI,4061.jpg,Moderate,6.848423480987549,PROTEUS,29.60881805419922,0.9393858909606934
LSUI,4062.jpg,Mild,2.7296559810638428,PROTEUS,31.721202850341797,0.9171831011772156
LSUI,4063.jpg,Moderate,7.768253803253174,PROTEUS,30.488765716552734,0.9344522356987
LSUI,4064.jpg,Severe,8.105140686035156,PROTEUS,31.379690170288086,0.9480002522468567
LSUI,4065.jpg,Moderate,7.487331390380859,PROTEUS,31.02865219116211,0.9316752552986145
LSUI,4066.jpg,Severe,8.075384140014648,PROTEUS,27.34307098388672,0.8819428086280823
LSUI,4067.jpg,Mild,5.318682670593262,PROTEUS,27.197904586791992,0.9261755347251892
LSUI,4068.jpg,Moderate,6.202587604522705,PROTEUS,25.567626953125,0.9300810694694519
LSUI,4069.jpg,Severe,8.289628028869629,Input,21.627315521240234,0.857227623462677
LSUI,4070.jpg,Severe,8.52232837677002,Input,18.164241790771484,0.8454291224479675
LSUI,4071.jpg,Moderate,6.690062046051025,Input,20.945587158203125,0.8061004281044006
LSUI,4072.jpg,Mild,5.5016093254089355,Input,18.50881576538086,0.8368527889251709
LSUI,4073.jpg,Mild,5.941733360290527,Input,21.119483947753906,0.872330367565155
LSUI,4074.jpg,Mild,5.354857444763184,Input,19.436609268188477,0.8505755066871643
LSUI,4075.jpg,Mild,5.51508903503418,Input,19.851642608642578,0.8692762851715088
LSUI,4076.jpg,Moderate,7.060521125793457,Input,19.19145965576172,0.8098496794700623
LSUI,4069.jpg,Severe,8.289628028869629,WWE-UIE,31.29020881652832,0.9319031834602356
LSUI,4070.jpg,Severe,8.52232837677002,WWE-UIE,21.71683120727539,0.9126698970794678
LSUI,4071.jpg,Moderate,6.690062046051025,WWE-UIE,29.73233413696289,0.9138500690460205
LSUI,4072.jpg,Mild,5.5016093254089355,WWE-UIE,28.546409606933594,0.9317610263824463
LSUI,4073.jpg,Mild,5.941733360290527,WWE-UIE,27.566804885864258,0.9341521263122559
LSUI,4074.jpg,Mild,5.354857444763184,WWE-UIE,29.365022659301758,0.9458301067352295
LSUI,4075.jpg,Mild,5.51508903503418,WWE-UIE,29.972522735595703,0.948496401309967
LSUI,4076.jpg,Moderate,7.060521125793457,WWE-UIE,27.280244827270508,0.8948861956596375
LSUI,4069.jpg,Severe,8.289628028869629,Uniform guide,29.923860549926758,0.9211501479148865
LSUI,4070.jpg,Severe,8.52232837677002,Uniform guide,17.122472763061523,0.8739142417907715
LSUI,4071.jpg,Moderate,6.690062046051025,Uniform guide,27.821712493896484,0.9101166725158691
LSUI,4072.jpg,Mild,5.5016093254089355,Uniform guide,21.960494995117188,0.8856518864631653
LSUI,4073.jpg,Mild,5.941733360290527,Uniform guide,29.43484115600586,0.9394214749336243
LSUI,4074.jpg,Mild,5.354857444763184,Uniform guide,25.675640106201172,0.9178361892700195
LSUI,4075.jpg,Mild,5.51508903503418,Uniform guide,29.002676010131836,0.9434745907783508
LSUI,4076.jpg,Moderate,7.060521125793457,Uniform guide,21.912452697753906,0.8419566750526428
LSUI,4069.jpg,Severe,8.289628028869629,PROTEUS,31.471477508544922,0.9396567940711975
LSUI,4070.jpg,Severe,8.52232837677002,PROTEUS,22.910537719726562,0.9194883704185486
LSUI,4071.jpg,Moderate,6.690062046051025,PROTEUS,29.921367645263672,0.9161215424537659
LSUI,4072.jpg,Mild,5.5016093254089355,PROTEUS,28.639066696166992,0.9320935606956482
LSUI,4073.jpg,Mild,5.941733360290527,PROTEUS,30.214040756225586,0.9419236779212952
LSUI,4074.jpg,Mild,5.354857444763184,PROTEUS,30.45412826538086,0.9474208950996399
LSUI,4075.jpg,Mild,5.51508903503418,PROTEUS,29.982807159423828,0.9466871619224548
LSUI,4076.jpg,Moderate,7.060521125793457,PROTEUS,28.526798248291016,0.9127854704856873
LSUI,4077.jpg,Moderate,6.5237250328063965,Input,21.410600662231445,0.9056434035301208
LSUI,4078.jpg,Severe,8.87435245513916,Input,25.485639572143555,0.7932813763618469
LSUI,4079.jpg,Moderate,6.3091139793396,Input,20.21512794494629,0.8769719004631042
LSUI,4080.jpg,Mild,5.797423362731934,Input,25.764419555664062,0.8464111685752869
LSUI,4081.jpg,Severe,9.112435340881348,Input,21.370933532714844,0.807044267654419
LSUI,4082.jpg,Severe,8.494996070861816,Input,21.25988006591797,0.871354877948761
LSUI,4083.jpg,Mild,5.389124393463135,Input,20.031328201293945,0.8702158331871033
LSUI,4084.jpg,Mild,5.925849437713623,Input,16.49481964111328,0.8072612881660461
LSUI,4077.jpg,Moderate,6.5237250328063965,WWE-UIE,31.645465850830078,0.9566196799278259
LSUI,4078.jpg,Severe,8.87435245513916,WWE-UIE,31.755847930908203,0.9142289161682129
LSUI,4079.jpg,Moderate,6.3091139793396,WWE-UIE,28.56968879699707,0.9355988502502441
LSUI,4080.jpg,Mild,5.797423362731934,WWE-UIE,30.075138092041016,0.9243003726005554
LSUI,4081.jpg,Severe,9.112435340881348,WWE-UIE,26.5052490234375,0.8801799416542053
LSUI,4082.jpg,Severe,8.494996070861816,WWE-UIE,29.623760223388672,0.9151477813720703
LSUI,4083.jpg,Mild,5.389124393463135,WWE-UIE,28.67938804626465,0.9417455196380615
LSUI,4084.jpg,Mild,5.925849437713623,WWE-UIE,26.328323364257812,0.9115632176399231
LSUI,4077.jpg,Moderate,6.5237250328063965,Uniform guide,31.579364776611328,0.958441972732544
LSUI,4078.jpg,Severe,8.87435245513916,Uniform guide,30.95809555053711,0.8891932964324951
LSUI,4079.jpg,Moderate,6.3091139793396,Uniform guide,27.77466583251953,0.9332966208457947
LSUI,4080.jpg,Mild,5.797423362731934,Uniform guide,30.148780822753906,0.9475688338279724
LSUI,4081.jpg,Severe,9.112435340881348,Uniform guide,25.08538246154785,0.8855800628662109
LSUI,4082.jpg,Severe,8.494996070861816,Uniform guide,28.591833114624023,0.9305129647254944
LSUI,4083.jpg,Mild,5.389124393463135,Uniform guide,26.631519317626953,0.9372789263725281
LSUI,4084.jpg,Mild,5.925849437713623,Uniform guide,19.247102737426758,0.8758468627929688
LSUI,4077.jpg,Moderate,6.5237250328063965,PROTEUS,31.25504493713379,0.9568667411804199
LSUI,4078.jpg,Severe,8.87435245513916,PROTEUS,30.845977783203125,0.8625643849372864
LSUI,4079.jpg,Moderate,6.3091139793396,PROTEUS,29.168302536010742,0.9359983801841736
LSUI,4080.jpg,Mild,5.797423362731934,PROTEUS,32.53829574584961,0.960334062576294
LSUI,4081.jpg,Severe,9.112435340881348,PROTEUS,26.490177154541016,0.8830671310424805
LSUI,4082.jpg,Severe,8.494996070861816,PROTEUS,29.428327560424805,0.9351463317871094
LSUI,4083.jpg,Mild,5.389124393463135,PROTEUS,29.476919174194336,0.9416460990905762
LSUI,4084.jpg,Mild,5.925849437713623,PROTEUS,31.50641632080078,0.9190995097160339
LSUI,4085.jpg,Mild,3.8183999061584473,Input,18.144426345825195,0.7337896823883057
LSUI,4086.jpg,Moderate,6.888302326202393,Input,21.16754150390625,0.8059110641479492
LSUI,4087.jpg,Moderate,6.031511306762695,Input,22.636184692382812,0.8780195713043213
LSUI,4088.jpg,Moderate,7.378610610961914,Input,20.632369995117188,0.8686327934265137
LSUI,4089.jpg,Moderate,7.2378716468811035,Input,21.087228775024414,0.8616402745246887
LSUI,4090.jpg,Mild,5.149906158447266,Input,21.004405975341797,0.8691378235816956
LSUI,4092.jpg,Severe,8.874665260314941,Input,19.591825485229492,0.8465394973754883
LSUI,4919.jpg,Moderate,6.214876174926758,Input,17.3453369140625,0.9248319268226624
LSUI,4085.jpg,Mild,3.8183999061584473,WWE-UIE,21.199800491333008,0.8627474308013916
LSUI,4086.jpg,Moderate,6.888302326202393,WWE-UIE,29.46963119506836,0.9089601039886475
LSUI,4087.jpg,Moderate,6.031511306762695,WWE-UIE,31.447084426879883,0.9394659996032715
LSUI,4088.jpg,Moderate,7.378610610961914,WWE-UIE,28.738052368164062,0.9318723678588867
LSUI,4089.jpg,Moderate,7.2378716468811035,WWE-UIE,29.793813705444336,0.9321848750114441
LSUI,4090.jpg,Mild,5.149906158447266,WWE-UIE,28.888916015625,0.9317889213562012
LSUI,4092.jpg,Severe,8.874665260314941,WWE-UIE,29.203826904296875,0.9168819785118103
LSUI,4919.jpg,Moderate,6.214876174926758,WWE-UIE,23.380220413208008,0.9797884821891785
LSUI,4085.jpg,Mild,3.8183999061584473,Uniform guide,23.85830307006836,0.924473762512207
LSUI,4086.jpg,Moderate,6.888302326202393,Uniform guide,29.360031127929688,0.9190230965614319
LSUI,4087.jpg,Moderate,6.031511306762695,Uniform guide,27.53872299194336,0.9401366710662842
LSUI,4088.jpg,Moderate,7.378610610961914,Uniform guide,29.23126983642578,0.9379885792732239
LSUI,4089.jpg,Moderate,7.2378716468811035,Uniform guide,26.796293258666992,0.9251284599304199
LSUI,4090.jpg,Mild,5.149906158447266,Uniform guide,28.31972312927246,0.9302341341972351
LSUI,4092.jpg,Severe,8.874665260314941,Uniform guide,25.81793785095215,0.8950185179710388
LSUI,4919.jpg,Moderate,6.214876174926758,Uniform guide,24.353843688964844,0.9760768413543701
LSUI,4085.jpg,Mild,3.8183999061584473,PROTEUS,26.787263870239258,0.9389641880989075
LSUI,4086.jpg,Moderate,6.888302326202393,PROTEUS,29.073719024658203,0.9169721603393555
LSUI,4087.jpg,Moderate,6.031511306762695,PROTEUS,29.9626522064209,0.9430368542671204
LSUI,4088.jpg,Moderate,7.378610610961914,PROTEUS,30.470516204833984,0.939793050289154
LSUI,4089.jpg,Moderate,7.2378716468811035,PROTEUS,29.00278091430664,0.9315298199653625
LSUI,4090.jpg,Mild,5.149906158447266,PROTEUS,29.407440185546875,0.9318435788154602
LSUI,4092.jpg,Severe,8.874665260314941,PROTEUS,29.6073055267334,0.9182752966880798
LSUI,4919.jpg,Moderate,6.214876174926758,PROTEUS,22.789323806762695,0.97198885679245
LSUI,4920.jpg,Moderate,6.265665054321289,Input,15.480570793151855,0.8472222685813904
LSUI,4921.jpg,Moderate,7.03098201751709,Input,14.360419273376465,0.8244926929473877
LSUI,4922.jpg,Moderate,7.613189220428467,Input,13.388742446899414,0.7982904314994812
LSUI,4923.jpg,Moderate,7.533243179321289,Input,13.572866439819336,0.8024076819419861
LSUI,4924.jpg,Severe,8.164088249206543,Input,13.788219451904297,0.8173153400421143
LSUI,4925.jpg,Moderate,7.68110466003418,Input,14.758843421936035,0.8400876522064209
LSUI,4926.jpg,Mild,2.7219057083129883,Input,17.661041259765625,0.9388265609741211
LSUI,4927.jpg,Moderate,7.401543617248535,Input,14.489324569702148,0.8334002494812012
LSUI,4920.jpg,Moderate,6.265665054321289,WWE-UIE,31.48180389404297,0.989011287689209
LSUI,4921.jpg,Moderate,7.03098201751709,WWE-UIE,31.732254028320312,0.9894907474517822
LSUI,4922.jpg,Moderate,7.613189220428467,WWE-UIE,32.668426513671875,0.9901580810546875
LSUI,4923.jpg,Moderate,7.533243179321289,WWE-UIE,33.73583221435547,0.9900524020195007
LSUI,4924.jpg,Severe,8.164088249206543,WWE-UIE,31.264404296875,0.9891901612281799
LSUI,4925.jpg,Moderate,7.68110466003418,WWE-UIE,33.029701232910156,0.9891477227210999
LSUI,4926.jpg,Mild,2.7219057083129883,WWE-UIE,37.47505569458008,0.9810678362846375
LSUI,4927.jpg,Moderate,7.401543617248535,WWE-UIE,30.853567123413086,0.9888514876365662
LSUI,4920.jpg,Moderate,6.265665054321289,Uniform guide,28.85314178466797,0.9890682101249695
LSUI,4921.jpg,Moderate,7.03098201751709,Uniform guide,30.392955780029297,0.9899344444274902
LSUI,4922.jpg,Moderate,7.613189220428467,Uniform guide,28.235502243041992,0.9874358773231506
LSUI,4923.jpg,Moderate,7.533243179321289,Uniform guide,30.42577362060547,0.9893301129341125
LSUI,4924.jpg,Severe,8.164088249206543,Uniform guide,31.384235382080078,0.9904646873474121
LSUI,4925.jpg,Moderate,7.68110466003418,Uniform guide,35.257564544677734,0.9923170208930969
LSUI,4926.jpg,Mild,2.7219057083129883,Uniform guide,40.67076873779297,0.9885921478271484
LSUI,4927.jpg,Moderate,7.401543617248535,Uniform guide,34.09183883666992,0.9913768768310547
LSUI,4920.jpg,Moderate,6.265665054321289,PROTEUS,32.539039611816406,0.9899611473083496
LSUI,4921.jpg,Moderate,7.03098201751709,PROTEUS,32.340579986572266,0.9896607995033264
LSUI,4922.jpg,Moderate,7.613189220428467,PROTEUS,28.85896873474121,0.9871702194213867
LSUI,4923.jpg,Moderate,7.533243179321289,PROTEUS,31.89278793334961,0.9899371266365051
LSUI,4924.jpg,Severe,8.164088249206543,PROTEUS,32.941585540771484,0.9904283881187439
LSUI,4925.jpg,Moderate,7.68110466003418,PROTEUS,36.84670639038086,0.9919312596321106
LSUI,4926.jpg,Mild,2.7219057083129883,PROTEUS,39.686187744140625,0.9887106418609619
LSUI,4927.jpg,Moderate,7.401543617248535,PROTEUS,36.02938461303711,0.9922148585319519
LSUI,4928.jpg,Moderate,6.677298069000244,Input,14.640464782714844,0.8435004353523254
LSUI,4929.jpg,Moderate,6.6190900802612305,Input,14.674321174621582,0.8427078723907471
LSUI,4930.jpg,Mild,5.809542655944824,Input,15.211929321289062,0.8498998284339905
LSUI,4931.jpg,Moderate,6.091917991638184,Input,15.385810852050781,0.854108989238739
LSUI,4932.jpg,Moderate,6.559143543243408,Input,15.459260940551758,0.8641939163208008
LSUI,4933.jpg,Moderate,6.327313423156738,Input,15.540985107421875,0.8703832030296326
LSUI,4934.jpg,Mild,5.390283107757568,Input,16.278186798095703,0.891211211681366
LSUI,4935.jpg,Moderate,6.07161808013916,Input,17.468952178955078,0.9116759896278381
LSUI,4928.jpg,Moderate,6.677298069000244,WWE-UIE,29.510177612304688,0.9889376759529114
LSUI,4929.jpg,Moderate,6.6190900802612305,WWE-UIE,31.143787384033203,0.9896480441093445
LSUI,4930.jpg,Mild,5.809542655944824,WWE-UIE,29.77873992919922,0.9890053868293762
LSUI,4931.jpg,Moderate,6.091917991638184,WWE-UIE,31.746437072753906,0.9886102676391602
LSUI,4932.jpg,Moderate,6.559143543243408,WWE-UIE,32.721439361572266,0.9893574714660645
LSUI,4933.jpg,Moderate,6.327313423156738,WWE-UIE,29.451507568359375,0.9874785542488098
LSUI,4934.jpg,Mild,5.390283107757568,WWE-UIE,28.225963592529297,0.9870637059211731
LSUI,4935.jpg,Moderate,6.07161808013916,WWE-UIE,31.57619857788086,0.9893609881401062
LSUI,4928.jpg,Moderate,6.677298069000244,Uniform guide,32.688716888427734,0.991041362285614
LSUI,4929.jpg,Moderate,6.6190900802612305,Uniform guide,32.43048858642578,0.9908265471458435
LSUI,4930.jpg,Mild,5.809542655944824,Uniform guide,32.31462478637695,0.9908111095428467
LSUI,4931.jpg,Moderate,6.091917991638184,Uniform guide,30.281869888305664,0.9899664521217346
LSUI,4932.jpg,Moderate,6.559143543243408,Uniform guide,32.25701904296875,0.990690290927887
LSUI,4933.jpg,Moderate,6.327313423156738,Uniform guide,31.95772933959961,0.9898545742034912
LSUI,4934.jpg,Mild,5.390283107757568,Uniform guide,33.185272216796875,0.9916175007820129
LSUI,4935.jpg,Moderate,6.07161808013916,Uniform guide,29.035253524780273,0.9893612861633301
LSUI,4928.jpg,Moderate,6.677298069000244,PROTEUS,34.02239227294922,0.9915294647216797
LSUI,4929.jpg,Moderate,6.6190900802612305,PROTEUS,33.913185119628906,0.9913575053215027
LSUI,4930.jpg,Mild,5.809542655944824,PROTEUS,33.3346061706543,0.9912154674530029
LSUI,4931.jpg,Moderate,6.091917991638184,PROTEUS,31.62393569946289,0.9898012280464172
LSUI,4932.jpg,Moderate,6.559143543243408,PROTEUS,33.466773986816406,0.9898360371589661
LSUI,4933.jpg,Moderate,6.327313423156738,PROTEUS,32.50959777832031,0.9881875514984131
LSUI,4934.jpg,Mild,5.390283107757568,PROTEUS,34.55344009399414,0.9912529587745667
LSUI,4935.jpg,Moderate,6.07161808013916,PROTEUS,30.959117889404297,0.989139974117279
LSUI,4936.jpg,Mild,5.685610294342041,Input,16.73629379272461,0.903275728225708
LSUI,4937.jpg,Mild,2.3312997817993164,Input,18.069232940673828,0.94060879945755
LSUI,4938.jpg,Moderate,7.763418197631836,Input,15.73763370513916,0.8886328339576721
LSUI,4939.jpg,Moderate,6.769496440887451,Input,16.210716247558594,0.8909903168678284
LSUI,4940.jpg,Moderate,5.988438606262207,Input,17.053802490234375,0.904414176940918
LSUI,4941.jpg,Mild,5.299111843109131,Input,18.651514053344727,0.9168581962585449
LSUI,4942.jpg,Mild,5.393734931945801,Input,16.941577911376953,0.8886847496032715
LSUI,4943.jpg,Mild,4.573794841766357,Input,16.017101287841797,0.8533861637115479
LSUI,4936.jpg,Mild,5.685610294342041,WWE-UIE,27.54391860961914,0.9863578677177429
LSUI,4937.jpg,Mild,2.3312997817993164,WWE-UIE,30.37653350830078,0.9772067070007324
LSUI,4938.jpg,Moderate,7.763418197631836,WWE-UIE,29.27008056640625,0.9876495003700256
LSUI,4939.jpg,Moderate,6.769496440887451,WWE-UIE,32.47395324707031,0.9902541041374207
LSUI,4940.jpg,Moderate,5.988438606262207,WWE-UIE,34.938560485839844,0.9904458522796631
LSUI,4941.jpg,Mild,5.299111843109131,WWE-UIE,32.79117965698242,0.9911945462226868
LSUI,4942.jpg,Mild,5.393734931945801,WWE-UIE,29.704561233520508,0.9895610809326172
LSUI,4943.jpg,Mild,4.573794841766357,WWE-UIE,28.981685638427734,0.9887585043907166
LSUI,4936.jpg,Mild,5.685610294342041,Uniform guide,31.16201400756836,0.9912417531013489
LSUI,4937.jpg,Mild,2.3312997817993164,Uniform guide,34.920921325683594,0.9877168536186218
LSUI,4938.jpg,Moderate,7.763418197631836,Uniform guide,31.680343627929688,0.991736888885498
LSUI,4939.jpg,Moderate,6.769496440887451,Uniform guide,30.866558074951172,0.9908232092857361
LSUI,4940.jpg,Moderate,5.988438606262207,Uniform guide,30.635055541992188,0.9908256530761719
LSUI,4941.jpg,Mild,5.299111843109131,Uniform guide,28.965694427490234,0.9902159571647644
LSUI,4942.jpg,Mild,5.393734931945801,Uniform guide,31.393688201904297,0.9919636845588684
LSUI,4943.jpg,Mild,4.573794841766357,Uniform guide,29.430477142333984,0.9903002381324768
LSUI,4936.jpg,Mild,5.685610294342041,PROTEUS,33.464820861816406,0.9910582900047302
LSUI,4937.jpg,Mild,2.3312997817993164,PROTEUS,33.45927810668945,0.9878632426261902
LSUI,4938.jpg,Moderate,7.763418197631836,PROTEUS,36.6440544128418,0.9923025965690613
LSUI,4939.jpg,Moderate,6.769496440887451,PROTEUS,35.37537384033203,0.9913935661315918
LSUI,4940.jpg,Moderate,5.988438606262207,PROTEUS,33.599369049072266,0.9904735088348389
LSUI,4941.jpg,Mild,5.299111843109131,PROTEUS,32.58285140991211,0.9919159412384033
LSUI,4942.jpg,Mild,5.393734931945801,PROTEUS,32.21322250366211,0.992056667804718
LSUI,4943.jpg,Mild,4.573794841766357,PROTEUS,29.308320999145508,0.9904113411903381
LSUI,4944.jpg,Moderate,7.427051067352295,Input,15.511609077453613,0.8679361939430237
LSUI,4945.jpg,Mild,2.331907033920288,Input,18.07558822631836,0.9384708404541016
LSUI,4946.jpg,Mild,2.7262234687805176,Input,18.630189895629883,0.9404898285865784
LSUI,4947.jpg,Mild,3.389648199081421,Input,18.829021453857422,0.9386702179908752
LSUI,4948.jpg,Severe,8.243485450744629,Input,17.311227798461914,0.9344188570976257
LSUI,5037.jpg,Moderate,6.526916980743408,Input,16.197813034057617,0.8864215016365051
LSUI,5038.jpg,Mild,5.917257785797119,Input,16.9489803314209,0.905472457408905
LSUI,5039.jpg,Moderate,6.544849395751953,Input,17.339269638061523,0.9126008152961731
LSUI,4944.jpg,Moderate,7.427051067352295,WWE-UIE,34.15727233886719,0.9866437911987305
LSUI,4945.jpg,Mild,2.331907033920288,WWE-UIE,31.16040802001953,0.9794430136680603
LSUI,4946.jpg,Mild,2.7262234687805176,WWE-UIE,31.865894317626953,0.9793601036071777
LSUI,4947.jpg,Mild,3.389648199081421,WWE-UIE,31.85928726196289,0.9793300032615662
LSUI,4948.jpg,Severe,8.243485450744629,WWE-UIE,34.47761154174805,0.9833428859710693
LSUI,5037.jpg,Moderate,6.526916980743408,WWE-UIE,27.27764129638672,0.9800192713737488
LSUI,5038.jpg,Mild,5.917257785797119,WWE-UIE,27.540557861328125,0.9797837138175964
LSUI,5039.jpg,Moderate,6.544849395751953,WWE-UIE,27.162630081176758,0.9787657856941223
LSUI,4944.jpg,Moderate,7.427051067352295,Uniform guide,38.283905029296875,0.989424467086792
LSUI,4945.jpg,Mild,2.331907033920288,Uniform guide,35.97408676147461,0.9877605438232422
LSUI,4946.jpg,Mild,2.7262234687805176,Uniform guide,35.44527816772461,0.9874604344367981
LSUI,4947.jpg,Mild,3.389648199081421,Uniform guide,32.077144622802734,0.9850821495056152
LSUI,4948.jpg,Severe,8.243485450744629,Uniform guide,33.12113952636719,0.9864931106567383
LSUI,5037.jpg,Moderate,6.526916980743408,Uniform guide,32.86479568481445,0.9857938289642334
LSUI,5038.jpg,Mild,5.917257785797119,Uniform guide,32.64159393310547,0.9856575131416321
LSUI,5039.jpg,Moderate,6.544849395751953,Uniform guide,33.015907287597656,0.9882822036743164
LSUI,4944.jpg,Moderate,7.427051067352295,PROTEUS,38.823482513427734,0.9895665049552917
LSUI,4945.jpg,Mild,2.331907033920288,PROTEUS,34.12063217163086,0.9877304434776306
LSUI,4946.jpg,Mild,2.7262234687805176,PROTEUS,34.61212158203125,0.9868476986885071
LSUI,4947.jpg,Mild,3.389648199081421,PROTEUS,31.81775665283203,0.9851371645927429
LSUI,4948.jpg,Severe,8.243485450744629,PROTEUS,31.302425384521484,0.9849104285240173
LSUI,5037.jpg,Moderate,6.526916980743408,PROTEUS,33.674903869628906,0.9876464009284973
LSUI,5038.jpg,Mild,5.917257785797119,PROTEUS,32.974891662597656,0.9880662560462952
LSUI,5039.jpg,Moderate,6.544849395751953,PROTEUS,32.83005905151367,0.9898397326469421
